epoch,train_loss,val_loss,mape_pct,rmse_dollar,mae_dollar,max_abs_err_dollar,r2,lr
33,0.0018280619716349834,0.003458732273429632,3810464000.0,0.38841813802719116,0.20957259833812714,2.3406076431274414,0.978119969367981,0.001
34,0.0018326027498686474,0.00045430491445586085,1487.906494140625,0.07890154421329498,0.04560179263353348,0.7479705810546875,0.9990971684455872,0.001
35,0.0015894998789313221,0.0050925444811582565,1588610048.0,0.4949047565460205,0.262800931930542,2.791415214538574,0.9644783735275269,0.001
36,0.0016712077898893528,0.0025824422482401133,204920864768.0,0.18262319266796112,0.11217539012432098,1.549221396446228,0.9951631426811218,0.001
37,0.002108634850372767,0.0006275122286751866,73589923840.0,0.11826060712337494,0.06405775249004364,1.164933204650879,0.9979717135429382,0.001
38,0.0014473608141475007,0.0005715826409868896,52348731392.0,0.12651847302913666,0.06625746190547943,1.4187440872192383,0.9976785778999329,0.001
39,0.0013952819061671903,0.002527297008782625,95157387264.0,0.33977386355400085,0.18172883987426758,2.0543622970581055,0.9832571744918823,0.001
40,0.0013970418517410888,0.0018281042575836182,58162929664.0,0.2856835722923279,0.15089626610279083,1.844008445739746,0.9881635904312134,0.001
41,0.0013263933074766558,0.0004200741823296994,166621970432.0,0.08433050662279129,0.04568395018577576,1.0891733169555664,0.9989686012268066,0.001
42,0.0012185228880478103,0.0010460324119776487,38684942336.0,0.2332029491662979,0.11437191814184189,1.6268348693847656,0.9921128749847412,0.001
43,0.001180869867693365,0.0012858347035944462,1826.2857666015625,0.22329027950763702,0.12154682725667953,1.526759147644043,0.992769181728363,0.001
44,0.001208544848207942,0.0021067422349005938,395.5340270996094,0.271953821182251,0.15566052496433258,1.656325340270996,0.9892739653587341,0.001
45,0.0012599767954646426,0.0012649650452658534,1050.2275390625,0.2263694554567337,0.12404123693704605,1.6405467987060547,0.9925683736801147,0.001
46,0.001157160482751373,0.0008336969767697155,8880422912.0,0.17189092934131622,0.0886315330862999,1.3403148651123047,0.9957149624824524,0.001
47,0.0010817842784583078,0.000534583639819175,601937.625,0.124479278922081,0.06891485303640366,1.039595603942871,0.9977527856826782,0.001
48,0.0010267344601786958,0.0009297196520492435,94813380608.0,0.10609305649995804,0.06750146299600601,0.8364133834838867,0.9983676075935364,0.001
49,0.0011257171783523778,0.0013313984964042902,91333296128.0,0.21371160447597504,0.11619807034730911,1.531270980834961,0.9933761954307556,0.001
50,0.0010030187847138755,0.0006344463326968253,71722557440.0,0.1569492369890213,0.08134489506483078,1.2886934280395508,0.9964275360107422,0.001
51,0.0009908279512791398,0.0004129433655180037,36828606464.0,0.08840571343898773,0.049554161727428436,1.0061521530151367,0.9988665580749512,0.001
52,0.0009299673897794219,0.00029936767532490194,120854233088.0,0.056360527873039246,0.03351752460002899,0.7097787857055664,0.999539315700531,0.001
53,0.0009878198570895294,0.0007388378726318479,3305.9169921875,0.07644553482532501,0.04767840728163719,0.7927494049072266,0.9991524815559387,0.001
54,0.001000246569837728,0.0009513145196251571,96201768960.0,0.16620132327079773,0.09640224277973175,1.0669879913330078,0.9959939122200012,0.001
55,0.0008937258654675575,0.0024665750097483397,7348649472.0,0.361102819442749,0.176126629114151,2.1704187393188477,0.9810891151428223,0.001
56,0.0009401084914103619,0.0005854629562236369,36045672448.0,0.15413203835487366,0.0791020318865776,1.2021894454956055,0.9965546131134033,0.001
57,0.0008473219384835241,0.0006147756357677281,34288044032.0,0.10842627286911011,0.058881714940071106,1.040924072265625,0.9982950091362,0.001
58,0.0009007919161485697,0.0017078148666769266,25.517433166503906,0.2863195538520813,0.14816364645957947,1.7188777923583984,0.9881108403205872,0.001
59,0.000867557298346049,0.0005994885577820241,33674979328.0,0.16119588911533356,0.08578050881624222,1.213399887084961,0.9962316155433655,0.001
60,0.0007674628962807268,0.0014824081445112824,1122.0322265625,0.28195175528526306,0.14036881923675537,1.8227405548095703,0.9884707927703857,0.001
61,0.0007998417754633866,0.0002965981839224696,18610.9453125,0.06111004576086998,0.036122530698776245,0.7633237838745117,0.9994584321975708,0.001
62,0.0007728302499633505,0.001002903445623815,15466959872.0,0.2254522293806076,0.10983362048864365,1.5986719131469727,0.9926284551620483,0.001
63,0.0007739493011324081,0.0004604303976520896,109405184000.0,0.0709385871887207,0.04401044175028801,0.7075710296630859,0.9992702007293701,0.001
64,0.000881947968071494,0.0005039323586970568,33042556928.0,0.09194061160087585,0.05517347529530525,0.7847929000854492,0.9987740516662598,0.001
65,0.0007295196760560157,0.0003267620922997594,34989359104.0,0.10095138102769852,0.051463812589645386,1.023458480834961,0.9985219836235046,0.001
66,0.0006832622642026556,0.0006542975315824151,72143912960.0,0.08560025691986084,0.056185074150562286,0.5606050491333008,0.9989373087882996,0.001
67,0.0007539548169442279,0.0013390217209234834,9310.8017578125,0.269937127828598,0.13272416591644287,1.687605857849121,0.9894324541091919,0.001
68,0.0007003742579683036,0.0011313336435705423,50360901632.0,0.24818962812423706,0.12252025306224823,1.6657285690307617,0.991066575050354,0.001
69,0.0006846866514993843,0.0004724457103293389,19600457728.0,0.14759938418865204,0.07258468121290207,1.1413459777832031,0.9968404769897461,0.001
70,0.0006625633308605408,0.0005829071160405874,147195527168.0,0.09883382171392441,0.0626051276922226,0.8431529998779297,0.9985833764076233,0.001
71,0.0007021896942211232,0.0009119430324062705,22429360128.0,0.19806107878684998,0.10937292128801346,1.426701545715332,0.9943108558654785,0.001
72,0.0006699329764933554,0.002657306380569935,109430398976.0,0.32119637727737427,0.1867666244506836,1.7277612686157227,0.9850379824638367,0.001
73,0.000728771576384629,0.0003381857823114842,119481040.0,0.06483196467161179,0.038904834538698196,0.760106086730957,0.9993904232978821,0.001
74,0.0006581723491708653,0.0005153766251169145,20489119744.0,0.13170261681079865,0.07045617699623108,1.1138391494750977,0.9974844455718994,0.001
75,0.0006476895676989911,0.0003497824363876134,5895555584.0,0.06337614357471466,0.03855369985103607,0.655430793762207,0.9994174838066101,0.001
76,0.0006512820591360977,0.0006606124225072563,5649569792.0,0.07065814733505249,0.03535683453083038,1.0466768741607666,0.9992759227752686,0.001
77,0.001002326489371822,0.0010770331136882305,123822284800.0,0.23961439728736877,0.11815433204174042,1.603719711303711,0.9916732311248779,0.001
78,0.0006236330327901343,0.0005064438446424901,1267.934326171875,0.144057959318161,0.07178565859794617,1.0689315795898438,0.9969903230667114,0.001
79,0.0006623769699718558,0.0003280823293607682,15.220033645629883,0.07526057213544846,0.04492421820759773,0.5430612564086914,0.9991785287857056,0.001
80,0.0006203971943304969,0.0007954700267873704,129939095552.0,0.11003631353378296,0.07442128658294678,0.677729606628418,0.9982439875602722,0.001
81,0.0006387339286927223,0.000593904173001647,30014019584.0,0.13831830024719238,0.07619510591030121,1.0640487670898438,0.9972253441810608,0.001
82,0.0005688093221693406,0.0019134494941681623,100808171520.0,0.29896143078804016,0.16309070587158203,1.6681489944458008,0.9870377779006958,0.0005
83,0.0005233169473710464,0.0003984677023254335,526.4561157226562,0.13926750421524048,0.06732688099145889,1.091130256652832,0.9971871376037598,0.0005
84,0.0004931118833019627,0.0005604356992989779,681486848.0,0.15774647891521454,0.08129539340734482,1.1033411026000977,0.9963911771774292,0.0005
85,0.00049436222280872,0.0003737866645678878,11738695680.0,0.12656885385513306,0.06478536128997803,1.035426139831543,0.9976767301559448,0.0005
86,0.00048620898111355294,0.0004158124793320894,3763768320.0,0.1313956379890442,0.06949708610773087,0.9623126983642578,0.9974961280822754,0.0005
87,0.00048409471496407077,0.00032235842081718147,89877897216.0,0.09794854372739792,0.05197250097990036,0.9182710647583008,0.9986086487770081,0.0005
88,0.0005009113655852232,0.0008941586711443961,37984862208.0,0.20752644538879395,0.10344097763299942,1.4118051528930664,0.9937540888786316,0.0005
89,0.0005115515215762942,0.00047675720998086035,23377.66015625,0.15882955491542816,0.07711461931467056,1.154322624206543,0.9963414072990417,0.0005
90,0.0004672854560187566,0.00029027595883235335,25430.373046875,0.10943333059549332,0.0546003021299839,0.9268608093261719,0.9982631802558899,0.0005
91,0.00047871758405002067,0.00048408762086182833,10303772672.0,0.1583964079618454,0.07714587450027466,1.1204090118408203,0.9963613748550415,0.0005
92,0.0004939013089312653,0.0009643998346291482,1113325952.0,0.11999721825122833,0.06934503465890884,0.8874778747558594,0.9979116916656494,0.0005
93,0.0007516402147520713,0.0005832049064338207,49222197248.0,0.17774325609207153,0.08674527704715729,1.303274154663086,0.9954181909561157,0.0005
94,0.00047048113981894816,0.0006765616126358509,91.34044647216797,0.1873938888311386,0.09136820584535599,1.403203010559082,0.9949071407318115,0.0005
95,0.00046294465255686555,0.00031698797829449177,22474010624.0,0.10640215128660202,0.05438106134533882,0.9894533157348633,0.9983580708503723,0.0005
96,0.0004599896651026263,0.00037678625085391104,1040.7266845703125,0.12355110049247742,0.061316266655921936,0.9063825607299805,0.9977861642837524,0.0005
97,0.00046497081531195005,0.0008126298780553043,55162970112.0,0.19210480153560638,0.10360947251319885,1.2907028198242188,0.9946478605270386,0.0005
98,0.00047417594908323964,0.000708427163772285,20040599552.0,0.16115476191043854,0.09256698191165924,1.0932035446166992,0.9962335228919983,0.0005
99,0.0004947429809030591,0.000217562192119658,29726351360.0,0.07779407501220703,0.04126774147152901,0.7608356475830078,0.9991223216056824,0.0005
100,0.0004636611769249116,0.0002385615953244269,1732.651123046875,0.049350157380104065,0.02876736968755722,0.6080265045166016,0.999646782875061,0.0005
101,0.0004649931064062378,0.0007754556136205792,29424207872.0,0.19096237421035767,0.09785673767328262,1.2944831848144531,0.9947113394737244,0.0005
102,0.000451362163898839,0.00036145473131909966,39752998912.0,0.12687943875789642,0.06533834338188171,0.995875358581543,0.997665286064148,0.0005
103,0.0004353754330094636,0.00034970766864717007,20500592640.0,0.08801421523094177,0.04766545072197914,0.8996524810791016,0.9988765716552734,0.0005
104,0.0004435603494315358,0.0009441445581614971,415.65142822265625,0.21442319452762604,0.10894935578107834,1.3000364303588867,0.993332028388977,0.0005
105,0.0004608062565435438,0.0004551924066618085,24243234816.0,0.1409176141023636,0.07012505829334259,1.2557315826416016,0.9971200823783875,0.0005
106,0.00047088664375011344,0.0005247101653367281,60.770179748535156,0.1579134613275528,0.08130334317684174,1.1472349166870117,0.9963834881782532,0.0005
107,0.0004327337173563791,0.00136089778970927,2196.054931640625,0.26173684000968933,0.14008766412734985,1.536996841430664,0.9900647401809692,0.0005
108,0.00044221041944891517,0.0006731196190230548,535.586669921875,0.17708472907543182,0.09324683994054794,1.139984130859375,0.9954521059989929,0.0005
109,0.0004348242456723607,0.0006481918971985579,19627874304.0,0.160141259431839,0.08598785847425461,1.1078853607177734,0.9962807297706604,0.0005
110,0.00044315936940326215,0.0003833595255855471,37312937984.0,0.12355709820985794,0.06324667483568192,1.0551977157592773,0.9977859854698181,0.0005
111,0.0004478284211140572,0.0005155521794222295,740705408.0,0.15560758113861084,0.07823823392391205,1.1365060806274414,0.9964883327484131,0.0005
112,0.00042403990229066116,0.00025549280690029263,1427.7408447265625,0.09528623521327972,0.05060118809342384,0.8149814605712891,0.9986832141876221,0.0005
113,0.0004220661661214011,0.00046542257769033313,11595586560.0,0.14259658753871918,0.0740635022521019,1.0126237869262695,0.9970510601997375,0.0005
114,0.0004271220448594206,0.0002733313012868166,5887718912.0,0.0562470369040966,0.03628511726856232,0.5669212341308594,0.999541163444519,0.0005
115,0.00042530606822515027,0.00044982979306951165,19599431680.0,0.14028103649616241,0.07348114252090454,1.0753660202026367,0.9971460700035095,0.0005
116,0.0004234647510425483,0.0002942035789601505,208049520.0,0.10270869731903076,0.05319404974579811,0.8840513229370117,0.9984700679779053,0.0005
117,0.00042126630798880075,0.00044735820847563446,23189573632.0,0.14266082644462585,0.07312291115522385,1.0642576217651367,0.9970483779907227,0.0005
118,0.0004010451077497536,0.0008186619961634278,165894320.0,0.20164328813552856,0.10249307006597519,1.4299821853637695,0.994103193283081,0.0005
119,0.00040535315803097406,0.00057941151317209,720.0979614257812,0.18364378809928894,0.08449757844209671,1.3363914489746094,0.995108962059021,0.0005
120,0.00042526225380259313,0.0009831059724092484,13367828480.0,0.2414741814136505,0.1154898852109909,1.7156972885131836,0.9915434718132019,0.00025
121,0.0003980660732991681,0.0003799011174123734,16472146944.0,0.12267326563596725,0.06393405050039291,0.9340848922729492,0.9978175163269043,0.00025
122,0.0003766314719781324,0.0004061170038767159,66612789248.0,0.13316425681114197,0.07120618969202042,0.9634714126586914,0.997428297996521,0.00025
123,0.00037162633968968904,0.00029844517121091485,23806855168.0,0.12087706476449966,0.059223126620054245,1.0221567153930664,0.9978809952735901,0.00025
124,0.00037575793880578913,0.00024473608937114477,39548174336.0,0.08884035795927048,0.04561007395386696,0.8331480026245117,0.9988553524017334,0.00025
125,0.000373900130120647,0.0005892557674087584,1662330240.0,0.17913825809955597,0.09003961831331253,1.1920976638793945,0.9953460097312927,0.00025
126,0.0003629938513179962,0.0003046837809961289,1452755456.0,0.11251123994588852,0.05930360034108162,0.906977653503418,0.9981641173362732,0.00025
127,0.00037031632887818546,0.00032776527223177254,8733435904.0,0.130902960896492,0.06350751966238022,0.999323844909668,0.9975149035453796,0.00025
128,0.0003623263647258393,0.0005620471201837063,204861856.0,0.17600694298744202,0.08481493592262268,1.2217817306518555,0.9955072999000549,0.00025
129,0.0003641367265863991,0.0002504432632122189,4488253440.0,0.0975385382771492,0.0482955127954483,0.8858556747436523,0.9986202716827393,0.00025
130,0.0003666791028495108,0.0003045591292902827,12899450880.0,0.11999692022800446,0.062258198857307434,0.9441843032836914,0.9979116916656494,0.00025
131,0.0003558953594511185,0.00043206140981055796,20251072512.0,0.1435600370168686,0.07253839820623398,1.0568885803222656,0.9970110654830933,0.00025
132,0.00036655152934564355,0.00028604117687791586,15114177536.0,0.0903838649392128,0.04978082701563835,0.783329963684082,0.9988152384757996,0.00025
133,0.0003611327261903775,0.0003419171553105116,3696663552.0,0.11457795649766922,0.05896548926830292,0.9615678787231445,0.9980960488319397,0.00025
134,0.00036153531250610814,0.00032022662344388664,802.8888549804688,0.12643447518348694,0.06020396575331688,1.0233869552612305,0.9976816177368164,0.00025
135,0.00035162139014748044,0.0004219617403578013,48088215552.0,0.13760815560817719,0.07400704175233841,0.9332265853881836,0.9972537755966187,0.00025
136,0.0003565783392147211,0.0005890632746741176,312.9259948730469,0.17714864015579224,0.0850340947508812,1.248682975769043,0.9954488277435303,0.00025
137,0.0003617083469773838,0.0005796959158033133,18470320128.0,0.16444066166877747,0.09001719206571579,1.0633554458618164,0.996078372001648,0.00025
138,0.0003759055074254151,0.00037922521005384624,343286784.0,0.14677023887634277,0.06806167215108871,1.1202878952026367,0.9968758821487427,0.00025
139,0.00035085899552851803,0.00021086253400426358,1167.7548828125,0.07667198777198792,0.04086052626371384,0.7531280517578125,0.9991474151611328,0.00025
140,0.00036298177200843565,0.00044390515540726483,930.467041015625,0.15487700700759888,0.07425817102193832,1.146378517150879,0.9965212345123291,0.00025
141,0.0003436576925506704,0.00020035477064084262,20083914752.0,0.08128928393125534,0.043495070189237595,0.7140474319458008,0.9990416765213013,0.00025
142,0.00035342406519844817,0.0008279057801701128,7653995008.0,0.20765471458435059,0.10682137310504913,1.298727035522461,0.9937463402748108,0.00025
143,0.00035854639460382884,0.0011644030455499887,553717568.0,0.25736841559410095,0.1272605061531067,1.5927114486694336,0.9903936386108398,0.00025
144,0.00038891050701090945,0.0005897287628613412,13247618048.0,0.10760065913200378,0.059192366898059845,0.9278450012207031,0.9983208775520325,0.00025
145,0.000365007157782741,0.00033238864853046834,1327379456.0,0.13061676919460297,0.06388924270868301,1.0174875259399414,0.9975257515907288,0.00025
146,0.00034123617412611665,0.00033549321233294904,33261631488.0,0.1060151532292366,0.05494725704193115,0.8982725143432617,0.9983699917793274,0.00025
147,0.0003568314733527445,0.0004628630995284766,781.4995727539062,0.15958121418952942,0.07671068608760834,1.129572868347168,0.9963067173957825,0.00025
148,0.0003449091414884737,0.0003890382940880954,42725605376.0,0.1214822307229042,0.06360677629709244,0.994659423828125,0.9978597164154053,0.00025
149,0.000339090112651821,0.00036866648588329554,267323104.0,0.12626725435256958,0.06503080576658249,0.9421501159667969,0.9976877570152283,0.00025
150,0.0003455400149390927,0.00016033781867008656,1430.93896484375,0.06365236639976501,0.03391614183783531,0.7154178619384766,0.9994124174118042,0.00025
151,0.00035668325695504773,0.00042252117418684065,14534445056.0,0.12132203578948975,0.06549473106861115,0.951991081237793,0.9978653192520142,0.00025
152,0.00035705642923182935,0.00044382456690073013,856.1561279296875,0.1534091681241989,0.07336489111185074,1.0935630798339844,0.9965868592262268,0.00025
153,0.0003390078645298525,0.00021654395095538348,7056866304.0,0.09510068595409393,0.04645417630672455,0.8270683288574219,0.9986883401870728,0.00025
154,0.00033099710569064507,0.0005352385924197733,271.7150573730469,0.17424070835113525,0.08363929390907288,1.2521333694458008,0.9955970048904419,0.00025
155,0.00034100201699260933,0.00030699805938638747,167.98033142089844,0.1188170462846756,0.06136816740036011,0.8664283752441406,0.9979525804519653,0.00025
156,0.0003357467093539123,0.00047583959531039,31564316672.0,0.1497504562139511,0.07428950071334839,1.1322917938232422,0.9967477321624756,0.00025
157,0.00033405269829007034,0.00044890030403621495,11751827456.0,0.14259131252765656,0.07488860934972763,0.9961318969726562,0.9970512390136719,0.00025
158,0.00033804207726891993,0.00040105145308189094,2012806400.0,0.14499329030513763,0.0704670324921608,1.0961627960205078,0.9969511032104492,0.00025
159,0.00033733820923308503,0.00047477244515903294,44846616576.0,0.14572063088417053,0.0760379284620285,1.0942630767822266,0.9969204068183899,0.00025
160,0.0003452214824898771,0.0004767476348206401,12977240064.0,0.15039615333080292,0.073972687125206,1.0951576232910156,0.9967196583747864,0.00025
161,0.0003347589460432998,0.00031751676579006016,86853967872.0,0.12328052520751953,0.0611252598464489,0.9749155044555664,0.9977958798408508,0.00025
162,0.00033465581618439026,0.00020362551731523126,45460414464.0,0.07561130076646805,0.04045990854501724,0.7467460632324219,0.9991708993911743,0.00025
163,0.0003674316370210047,0.0003325121651869267,12419159040.0,0.08571448177099228,0.046844013035297394,0.8298587799072266,0.9989345073699951,0.00025
164,0.0003532514649319245,0.00027651796699501574,9790290944.0,0.0868687704205513,0.04799843579530716,0.7915573120117188,0.998905599117279,0.00025
165,0.00033493596495095705,0.0004292115627322346,1144.431640625,0.15361647307872772,0.07323497533798218,1.1363706588745117,0.9965776205062866,0.00025
166,0.00033544648918295335,0.0002871824544854462,2084.1083984375,0.11260019987821579,0.05692227557301521,0.8523979187011719,0.998161256313324,0.00025
167,0.0003291298764267055,0.00048405351117253304,1274.2003173828125,0.16466832160949707,0.07971286028623581,1.1686573028564453,0.996067464351654,0.00025
168,0.00032296545404807,0.0005772816948592663,823.71533203125,0.17048710584640503,0.08732713013887405,1.1411991119384766,0.9957846403121948,0.00025
169,0.00032334420606940095,0.0005058831884525716,1354.9957275390625,0.15793892741203308,0.07960296422243118,1.1770153045654297,0.9963823556900024,0.00025
170,0.0003246099049048387,0.00040990227716974914,5039281664.0,0.1400677114725113,0.07157422602176666,1.070169448852539,0.997154712677002,0.00025
171,0.00031816981452960564,0.0003348893369548023,39161315328.0,0.12357769161462784,0.06306637078523636,1.0114898681640625,0.997785210609436,0.000125
172,0.0003057509358528957,0.0004025878442917019,13952967680.0,0.1374453604221344,0.0686936229467392,1.1032190322875977,0.9972602725028992,0.000125
173,0.0003076335788191391,0.00033291990985162556,789.888671875,0.1343773752450943,0.0636427253484726,1.0468025207519531,0.9973812103271484,0.000125
174,0.0003413616756812396,0.00027698700432665646,1744213248.0,0.10491156578063965,0.0539323091506958,0.9112730026245117,0.998403787612915,0.000125
175,0.00031361757653199335,0.0003301682590972632,14649663488.0,0.11126922070980072,0.0582304373383522,0.9082279205322266,0.9982044696807861,0.000125
176,0.00031191234188962974,0.00024062339798547328,6255972352.0,0.101777084171772,0.05147185176610947,0.8730640411376953,0.998497724533081,0.000125
177,0.00031290813798815414,0.0005092773935757577,1153.016845703125,0.16087770462036133,0.08080147951841354,1.1149425506591797,0.9962464570999146,0.000125
178,0.00031325709230536984,0.00021873365039937198,4006638848.0,0.0959087684750557,0.048682987689971924,0.7929630279541016,0.998665988445282,0.000125
179,0.000308838841372203,0.0003925997007172555,9431118848.0,0.14310269057750702,0.06949453800916672,1.0534982681274414,0.9970300793647766,0.000125
180,0.0003022271554225576,0.0002558174601290375,20907819008.0,0.11312031745910645,0.055626533925533295,0.9219932556152344,0.9981442093849182,0.000125
181,0.0003074210075348543,0.0001932249724632129,1129.34521484375,0.09436417371034622,0.04398631304502487,0.8521957397460938,0.9987086057662964,0.000125
182,0.00030232293978835385,0.0002753813751041889,431374336.0,0.1170099526643753,0.056021399796009064,0.9687929153442383,0.9980143904685974,0.000125
183,0.00030668589475071114,0.0002037230005953461,1228.4505615234375,0.10198237746953964,0.04734274744987488,0.9207468032836914,0.998491644859314,0.000125
184,0.00030355205197196765,0.0005080236587673426,736.3221435546875,0.16896699368953705,0.08172936737537384,1.2641096115112305,0.9958595037460327,0.000125
185,0.0003104083369692375,0.00037118338514119387,11038241792.0,0.12875483930110931,0.06521421670913696,1.0116233825683594,0.9975957870483398,0.000125
186,0.0003042268313392216,0.0003817015385720879,6688067072.0,0.13822296261787415,0.06888747215270996,1.0455951690673828,0.9972291588783264,0.000125
187,0.00030506199355094976,0.00019539969798643142,18408298496.0,0.0934833288192749,0.045622196048498154,0.8545866012573242,0.9987325668334961,0.000125
188,0.0003045504771746015,0.0002482710115145892,1686947456.0,0.10518601536750793,0.05246462672948837,0.8669137954711914,0.9983953833580017,0.000125
189,0.0003028578027520987,0.000449918705271557,960.2650756835938,0.15699456632137299,0.07686349749565125,1.135584831237793,0.996425449848175,0.000125
190,0.00030803624843804913,0.0003476662386674434,231580624.0,0.12718479335308075,0.06548941880464554,0.9806642532348633,0.9976540207862854,0.000125
191,0.0003048701941671441,0.00047993584303185344,582.6234741210938,0.16388250887393951,0.07983250916004181,1.258173942565918,0.9961049556732178,0.000125
192,0.00029565627604944653,0.00029341381741687655,769830848.0,0.12104498594999313,0.05870905891060829,1.002920150756836,0.9978750944137573,6.25e-05
193,0.00029854999841567306,0.00034648735891096294,1169950848.0,0.13483844697475433,0.0658031553030014,1.0556764602661133,0.9973632097244263,6.25e-05
194,0.0002910886432147379,0.00022503273794427514,8146463744.0,0.09671110659837723,0.04894712194800377,0.8364410400390625,0.9986435770988464,6.25e-05
195,0.00030682813214113054,0.00031369103817269206,1875816448.0,0.12384627014398575,0.06158551201224327,0.9414081573486328,0.9977756142616272,6.25e-05
196,0.0002877333516556167,0.0003079054004047066,11512745984.0,0.1270679235458374,0.061634354293346405,1.0114288330078125,0.997658371925354,6.25e-05
197,0.0002886636493222866,0.00033582167816348374,6274997248.0,0.1302841603755951,0.06327017396688461,0.9959783554077148,0.9975383281707764,6.25e-05
198,0.0002911739625750545,0.00024380047398153692,9712577536.0,0.10248283296823502,0.0508316233754158,0.8902606964111328,0.9984768033027649,6.25e-05
199,0.0002927672992631916,0.0004016043967567384,17594216448.0,0.1398850828409195,0.07000996172428131,1.0154991149902344,0.9971621036529541,6.25e-05
200,0.00029825422943159825,0.0002890370087698102,4770667008.0,0.11394792050123215,0.057235799729824066,0.9074811935424805,0.9981169700622559,6.25e-05
201,0.0002893782090946396,0.0003530031826812774,4987790848.0,0.135892853140831,0.0671992376446724,1.0232534408569336,0.9973217844963074,6.25e-05
